42.722279	40.176537	89.217323	42.220974	39.677299	89.200432	42.220974	39.677299	89.210518
38.037052	42.700027	63.480667	37.537533	42.199497	63.493172	37.537533	42.199497	63.491825
41.930122	40.882038	22.582012	41.430252	40.382816	22.574841	41.430252	40.382816	22.578909
39.111637	39.913933	10.066941	38.611774	39.415043	10.054254	38.611774	39.415039	10.053402
40.089081	38.412678	68.689575	39.589378	37.914444	68.696548	39.589378	37.914444	68.689247
42.271301	38.326664	82.180725	41.771633	37.827263	82.197441	41.771633	37.827263	82.187729
41.307564	41.451878	81.436531	40.807835	40.952911	81.448395	40.807835	40.952911	81.443802
40.650360	41.425999	22.608465	40.150497	40.927315	22.601479	40.150497	40.927315	22.604582
41.444420	41.633904	79.196091	40.944752	41.135399	79.215881	40.944752	41.135399	79.206230
38.156292	42.338589	67.345490	37.656605	41.838627	67.361763	37.656605	41.838627	67.351685
41.530605	38.428814	59.052662	41.031155	37.930576	59.047009	41.031155	37.930576	59.049328
42.737804	38.294670	34.390732	42.238110	37.795803	34.400307	42.238110	37.795803	34.396229
38.726665	42.903683	65.139809	38.227341	42.404701	65.158554	38.227341	42.404701	65.149422
39.461239	42.608368	42.617424	38.961506	42.109097	42.608238	38.961506	42.109097	42.613499
41.472252	39.093079	23.762444	40.972347	38.593739	23.757362	40.972347	38.593739	23.758896
39.204849	40.603054	90.278038	38.705338	40.105053	90.281021	38.705338	40.105053	90.281738
38.532734	42.508289	49.255054	38.033192	42.009499	49.269970	38.033192	42.009499	49.263165
38.400906	41.908333	25.163021	37.901024	41.409225	25.158121	37.901024	41.409225	25.160563
42.867046	41.876251	87.488693	42.367565	41.376080	87.453674	42.367569	41.376080	87.478760
39.053257	40.281567	10.029271	38.553379	39.782925	10.006909	38.553379	39.782925	10.006252
41.751518	38.571522	45.933941	41.252010	38.072571	45.943787	41.252010	38.072571	45.942875
39.555695	42.959435	13.192064	39.055820	42.460766	13.176783	39.055820	42.460762	13.176115
39.260536	38.946732	31.960789	38.760838	38.447578	31.960682	38.760838	38.447578	31.962481
38.767662	41.095982	88.764656	38.269043	40.598148	88.760406	38.269043	40.598148	88.762848
42.692879	38.978947	79.370880	42.191765	38.480663	79.377563	42.191765	38.480663	79.373703
41.225983	41.279465	90.890427	40.726471	40.779755	90.888008	40.726471	40.779755	90.889030
40.276443	42.602013	69.087639	39.776600	42.100758	69.088852	39.776600	42.100758	69.090286
38.754776	41.177383	60.636864	38.255524	40.678913	60.639286	38.255524	40.678913	60.640259
40.109703	42.710430	58.047516	39.609970	42.209846	58.032234	39.609970	42.209846	58.039665
40.892109	40.680542	32.641026	40.392357	40.181355	32.643379	40.392357	40.181355	32.640820
39.984516	39.750607	13.012880	39.484768	39.251614	13.008111	39.484768	39.251617	13.009367
41.975212	38.982693	16.078312	41.475483	38.483356	16.086668	41.475483	38.483360	16.084713
39.946903	40.951981	16.151226	39.447079	40.452953	16.152483	39.447079	40.452953	16.152241
38.988895	38.780899	67.315651	38.489265	38.282040	67.317894	38.489265	38.282040	67.313332
40.270439	41.017681	72.007729	39.770706	40.519150	72.001518	39.770706	40.519150	72.004822
40.205982	41.419014	45.201965	39.706230	40.919975	45.207447	39.706230	40.919975	45.205185
42.177662	40.959587	27.631783	41.677761	40.460220	27.628939	41.677761	40.460220	27.630156
42.745350	42.376099	44.755493	42.245586	41.876762	44.751541	42.245586	41.876762	44.753090
42.933338	38.926628	89.719070	42.431885	38.428726	89.700645	42.431885	38.428726	89.713463
40.870815	40.208115	65.820213	40.371567	39.709499	65.821320	40.371567	39.709499	65.821068
41.541607	38.248951	35.344986	41.041866	37.750042	35.347450	41.041866	37.750042	35.345432
39.302551	40.035931	89.661064	38.803120	39.538101	89.664299	38.803120	39.538101	89.665939
41.547913	41.635590	89.733017	41.048668	41.137268	89.712143	41.048668	41.137268	89.721184
39.966957	39.984680	90.427254	39.467720	39.487091	90.428001	39.467720	39.487091	90.431068
39.542984	39.938828	60.745907	39.043766	39.440735	60.741302	39.043766	39.440735	60.744534
39.767761	41.662529	76.309784	39.268890	41.163780	76.308067	39.268890	41.163780	76.309853
41.681225	41.694923	22.306126	41.181442	41.196148	22.299673	41.181442	41.196148	22.302235
39.001446	39.363049	70.494415	38.501797	38.864243	70.501457	38.501797	38.864243	70.497330
42.552746	39.838711	56.011902	42.053421	39.339558	55.999523	42.053421	39.339558	56.006279
38.547230	42.534096	27.937912	38.047466	42.034893	27.934080	38.047466	42.034893	27.936508
40.589085	41.270981	48.987576	40.089561	40.772160	48.994366	40.089561	40.772160	48.991611
41.437496	38.452164	16.942505	40.937717	37.953403	16.938286	40.937717	37.953403	16.937550
38.379341	38.140362	41.494877	37.879715	37.641163	41.502304	37.879715	37.641163	41.497936
39.536156	41.484581	22.596083	39.036259	40.985565	22.593113	39.036259	40.985565	22.594082
39.973602	38.341358	70.085571	39.474327	37.842705	70.091240	39.474327	37.842705	70.082855
41.622253	38.994438	71.726036	41.122742	38.495533	71.713272	41.122742	38.495533	71.718002
41.076900	41.271332	58.334545	40.577454	40.771854	58.328220	40.577454	40.771854	58.330727
38.491913	40.725159	14.203396	37.992065	40.226276	14.197145	37.992065	40.226276	14.197852
42.867432	40.320942	96.320923	42.369087	39.820446	96.333069	42.369087	39.820446	96.324516
41.637257	40.652470	70.482849	41.137611	40.153568	70.464180	41.137611	40.153568	70.472252
41.462505	39.859173	44.502022	40.962803	39.360863	44.503414	40.962803	39.360863	44.503696
38.250145	42.046295	24.969254	37.750294	41.547573	24.963575	37.750294	41.547573	24.964613
38.305752	39.552521	79.831345	37.806202	39.054680	79.832756	37.806202	39.054680	79.833344
39.062656	39.608269	53.063042	38.562889	39.110313	53.069477	38.562889	39.110313	53.065571
38.046768	40.197071	55.121429	37.547417	39.698902	55.126701	37.547417	39.698902	55.117393
41.028572	41.788677	45.609287	40.528973	41.290081	45.617348	40.528973	41.290081	45.611935
39.746521	42.207638	93.870934	39.247898	41.710159	93.870987	39.247898	41.710159	93.870750
41.115955	42.982349	14.548127	40.616150	42.483982	14.550055	40.616150	42.483982	14.546421
40.813484	42.313133	44.316574	40.313843	41.814396	44.317120	40.313843	41.814400	44.316330
39.532089	39.419598	12.117626	39.032166	38.921516	12.099269	39.032166	38.921516	12.100101
41.062469	39.954601	11.396909	40.562599	39.455921	11.393391	40.562595	39.455925	11.393391
38.157539	40.276031	86.319969	37.658180	39.777580	86.323235	37.658180	39.777580	86.313240
42.681278	40.007717	74.705429	42.181988	39.509441	74.688866	42.181988	39.509441	74.699051
41.056549	42.034515	87.903618	40.556637	41.535805	87.878716	40.556637	41.535805	87.891533
40.912457	40.972473	16.893948	40.412666	40.474319	16.893230	40.412663	40.474319	16.891542
41.962872	40.308849	62.522041	41.463673	39.809944	62.533363	41.463673	39.809944	62.527920
40.945049	40.841873	82.633095	40.446095	40.344566	82.626167	40.446095	40.344566	82.629967
41.363350	39.716099	10.636249	40.863457	39.218098	10.610508	40.863453	39.218098	10.610793
39.336746	39.706383	30.564316	38.836975	39.208115	30.561884	38.836975	39.208115	30.564238
41.850491	39.856834	87.393997	41.351696	39.359165	87.379547	41.351696	39.359165	87.386650
38.585144	41.622921	65.957611	38.085938	41.124523	65.967094	38.085938	41.124523	65.962929
42.466686	38.914909	57.610439	41.967323	38.416889	57.590908	41.967323	38.416889	57.600029
42.505177	41.894127	95.884491	42.006264	41.394756	95.911430	42.006264	41.394756	95.894089
38.987011	42.501518	80.958122	38.487988	42.003563	80.973640	38.487988	42.003563	80.963890
42.762146	42.241325	89.245461	42.262611	41.739628	89.210098	42.262611	41.739628	89.229248
41.141575	38.927769	64.895309	40.642128	38.429615	64.899483	40.642128	38.429615	64.897202
39.324928	39.252945	75.136719	38.825405	38.754898	75.137756	38.825405	38.754898	75.140594
41.936798	38.855011	73.505844	41.438110	38.357811	73.489388	41.438110	38.357811	73.497437
40.403187	38.409489	81.786552	39.903637	37.912262	81.789017	39.903637	37.912262	81.785919
42.275417	38.623035	37.297665	41.775600	38.124454	37.294079	41.775600	38.124454	37.293083
40.864342	40.362297	77.815971	40.365650	39.862907	77.826096	40.365650	39.862907	77.822037
38.960228	41.629265	98.558144	38.460907	41.133144	98.568573	38.460907	41.133144	98.561165
38.078297	41.233112	71.516960	37.578739	40.735271	71.514786	37.578739	40.735271	71.510719
38.871056	38.361111	34.400826	38.371254	37.862465	34.401234	38.371254	37.862465	34.400784
41.381306	42.188461	59.467026	40.881474	41.690132	59.457298	40.881474	41.690132	59.460876
39.855843	41.893913	30.587206	39.356174	41.395321	30.590237	39.356174	41.395321	30.587599
41.190472	39.157715	28.075603	40.690723	38.659161	28.075335	40.690723	38.659161	28.075865
42.854256	39.407654	11.764842	42.354454	38.909122	11.755441	42.354454	38.909122	11.756479
41.845276	38.759106	13.945654	41.345448	38.260246	13.950314	41.345448	38.260246	13.949589
38.047619	39.742023	67.278915	37.548031	39.243839	67.289917	37.548031	39.243839	67.280998
39.716103	40.071102	47.026562	39.216526	39.572639	47.023682	39.216526	39.572639	47.025742
38.454506	40.722591	72.175545	37.955502	40.224937	72.173477	37.955502	40.224937	72.172478
39.688919	41.281479	87.949623	39.190071	40.783546	87.941971	39.190071	40.783546	87.946472
40.676941	40.847729	14.615238	40.177155	40.349407	14.611902	40.177151	40.349403	14.609887
40.328186	39.299667	47.948639	39.828472	38.800915	47.948822	39.828472	38.800915	47.949341
42.315594	40.430943	17.655146	41.815788	39.932583	17.656755	41.815788	39.932583	17.653791
40.827301	41.540852	79.271492	40.328491	41.041832	79.285995	40.328491	41.041832	79.278885
42.319832	42.248749	36.022125	41.819954	41.750366	36.019932	41.819954	41.750366	36.017071
42.316917	41.220650	76.429123	41.817398	40.720718	76.425255	41.817398	40.720718	76.425774
42.140038	41.823036	87.609756	41.640347	41.323742	87.579025	41.640347	41.323742	87.596222
42.539288	42.557003	56.429321	42.039585	42.058601	56.396908	42.039585	42.058601	56.414150
40.200314	38.538582	41.395683	39.700649	38.040005	41.392868	39.700649	38.040005	41.391983
42.114521	40.137245	24.991224	41.614670	39.638527	24.985128	41.614670	39.638527	24.988281
38.006237	41.281513	78.835976	37.507401	40.782982	78.849655	37.507401	40.782982	78.848236
38.319355	38.449543	44.228519	37.819721	37.951317	44.226406	37.819721	37.951317	44.229889
41.418922	42.035370	23.614944	40.919109	41.536839	23.604101	40.919109	41.536839	23.609264
38.714817	38.242954	40.696159	38.214954	37.744225	40.700695	38.214954	37.744225	40.696594
38.093540	42.886490	67.620865	37.593975	42.388336	67.643173	37.593975	42.388336	67.629944
38.268784	42.565418	66.712120	37.769207	42.065651	66.731544	37.769207	42.065651	66.721962
40.158291	38.105907	31.501781	39.658520	37.607540	31.501616	39.658520	37.607540	31.504774
39.959515	41.263367	79.592064	39.459957	40.765373	79.598160	39.459957	40.765373	79.594498
38.114456	42.127018	22.227591	37.614681	41.628906	22.223776	37.614681	41.628906	22.222433
41.169498	40.746269	97.536644	40.670013	40.248516	97.541054	40.670013	40.248516	97.539078
40.316696	39.073254	36.677856	39.816944	38.574799	36.677677	39.816944	38.574799	36.676819
41.909126	39.712013	52.728977	41.409393	39.213192	52.727417	41.409393	39.213192	52.727962
41.037670	38.516155	97.620728	40.538383	38.018131	97.627686	40.538383	38.018131	97.622803
41.777573	38.754452	50.582642	41.277836	38.256248	50.588947	41.277836	38.256248	50.585552
41.556107	42.987396	78.984306	41.056927	42.489109	78.996269	41.056927	42.489109	78.987312
41.206646	41.101013	94.202583	40.707027	40.602219	94.217262	40.707027	40.602219	94.209496
41.438534	39.448223	60.415798	40.938904	38.949951	60.414639	40.938904	38.949951	60.414734
39.451950	40.738647	73.344131	38.952358	40.239769	73.344154	38.952358	40.239769	73.345467
39.232235	40.731060	53.774708	38.732513	40.232216	53.772385	38.732513	40.232216	53.772369
42.758549	41.344376	78.064453	42.256653	40.845139	78.070724	42.256653	40.845139	78.064903
41.114243	40.225815	81.093178	40.614689	39.727417	81.097061	40.614689	39.727417	81.095482
41.726753	42.940582	28.074142	41.226917	42.442017	28.067938	41.226917	42.442017	28.070505
41.145840	42.542610	62.568916	40.646069	42.045311	62.579975	40.646069	42.045311	62.573738
42.589546	40.525600	53.519356	42.090084	40.026920	53.513039	42.090084	40.026920	53.515717
40.249611	42.441639	93.694717	39.749748	41.942059	93.694931	39.749748	41.942059	93.692253
38.914860	39.259056	27.936846	38.415070	38.760582	27.936798	38.415070	38.760582	27.938269
41.650871	42.699440	65.595055	41.151459	42.200329	65.619278	41.151459	42.200329	65.609436
38.207039	41.204250	12.819678	37.707275	40.705788	12.814482	37.707275	40.705788	12.814930
40.780827	40.719898	49.691452	40.281296	40.221397	49.692585	40.281296	40.221397	49.691174
38.307159	42.976501	21.276480	37.807335	42.478142	21.276039	37.807335	42.478142	21.274256
41.004086	38.251556	25.247051	40.504242	37.752922	25.245754	40.504242	37.752918	25.245043
41.300339	39.661293	38.026894	40.800606	39.162552	38.025501	40.800606	39.162552	38.026688
41.266552	40.051235	48.000313	40.766895	39.552544	48.007065	40.766895	39.552544	48.004360
39.108212	41.390369	24.690460	38.608410	40.891792	24.685925	38.608410	40.891792	24.687929
40.486168	40.534988	81.446411	39.986610	40.036251	81.442902	39.986610	40.036251	81.443741
40.174961	38.023243	40.112808	39.675194	37.524723	40.109337	39.675194	37.524723	40.103230
39.878906	38.645100	83.610298	39.379959	38.146999	83.613480	39.379959	38.146999	83.606316
41.664951	42.449448	67.240341	41.165180	41.950760	67.253014	41.165180	41.950760	67.247566
41.249531	40.570347	75.281654	40.750084	40.071243	75.283875	40.750084	40.071243	75.282669
41.684666	42.780842	51.416542	41.184837	42.281414	51.430065	41.184837	42.281414	51.424683
39.814274	38.564194	90.498146	39.315781	38.066246	90.504417	39.315781	38.066246	90.507240
42.105213	40.272217	19.573626	41.605419	39.773663	19.576944	41.605419	39.773659	19.576002
42.346241	41.804020	13.228260	41.846336	41.305592	13.225728	41.846336	41.305592	13.222949
40.083122	42.677158	15.844982	39.583321	42.178387	15.852036	39.583324	42.178387	15.849981
38.824574	39.055843	20.309345	38.324677	38.557098	20.308659	38.324677	38.557098	20.307678
40.953854	38.593342	65.012718	40.454674	38.095062	65.019058	40.454674	38.095062	65.017570
40.898914	41.446262	75.064903	40.399460	40.946491	75.063820	40.399460	40.946491	75.063446
42.576778	41.345791	36.512123	42.077080	40.847359	36.506371	42.077080	40.847359	36.507252
42.039085	39.888256	98.777321	41.539764	39.390610	98.798141	41.539764	39.390610	98.787735
41.861790	39.021236	25.055126	41.361996	38.522701	25.048271	41.361996	38.522701	25.050623
39.940723	38.906834	61.681774	39.441429	38.408737	61.681782	39.441429	38.408737	61.685081
38.978283	42.797054	26.802849	38.478466	42.298428	26.796820	38.478470	42.298428	26.800364
39.908508	39.518990	20.659056	39.408653	39.020309	20.660191	39.408653	39.020309	20.659172
